4253,1033,"2023-04-17"
229519,1738,"2023-04-17"
206158,1724,"2023-04-17"
96885,1739,"2023-04-17"
96743,1725,"2023-04-17"
197615,1851,"2023-04-17"
197801,1708,"2023-04-17"
125043,1306,"2023-04-17"
197785,1123,"2023-04-17"
4344,1740,"2023-04-17"
197584,1709,"2023-04-17"
197792,1710,"2023-04-17"
197776,1518,"2023-04-17"
204733,1595,"2023-04-17"
197709,1154,"2023-04-17"
197506,1726,"2023-04-17"
125214,1727,"2023-04-17"
204413,1311,"2023-04-17"
96653,1711,"2023-04-17"
197690,1437,"2023-04-17"
197773,1274,"2023-04-17"
127096,1378,"2023-04-17"
132366,1347,"2023-04-17"
197545,1596,"2023-04-17"
204368,1668,"2023-04-17"
125670,1669,"2023-04-17"
197722,1245,"2023-04-17"
24594,1202,"2023-04-17"
124781,1177,"2023-04-17"
197650,1712,"2023-04-17"
197578,1527,"2023-04-17"
112611,1264,"2023-04-17"
28297,1597,"2023-04-17"
197500,1728,"2023-04-17"
37312,1179,"2023-04-17"
213330,1778,"2023-04-17"
197670,1131,"2023-04-17"
190517,1003,"2023-04-17"
197656,1670,"2023-04-17"
197422,1671,"2023-04-17"
96646,1175,"2023-04-17"
125030,1672,"2023-04-17"
124837,1713,"2023-04-17"
28223,1269,"2023-04-17"
197425,1673,"2023-04-17"
197508,1011,"2023-04-17"
197418,1813,"2023-04-17"
197423,1729,"2023-04-17"
197677,1714,"2023-04-17"
197548,1674,"2023-04-17"
124747,1054,"2023-04-17"
103746,1095,"2023-04-17"
197426,1333,"2023-04-17"
96932,1316,"2023-04-17"
197390,1105,"2023-04-17"
197849,1598,"2023-04-17"
197791,1314,"2023-04-17"
204334,1599,"2023-04-17"
124710,1675,"2023-04-17"
197417,1338,"2023-04-17"
185974,1030,"2023-04-17"
197784,1741,"2023-04-17"
124834,1695,"2023-04-17"
197550,1730,"2023-04-17"
125064,1676,"2023-04-17"
197825,1600,"2023-04-17"
124852,1715,"2023-04-17"
239271,1677,"2023-04-17"
124929,1149,"2023-04-17"
58766,1472,"2023-04-17"
197772,1731,"2023-04-17"
134605,1742,"2023-04-17"
197553,1108,"2023-04-17"
125020,1242,"2023-04-17"
29579,1786,"2023-04-17"
204346,1602,"2023-04-17"
197806,1528,"2023-04-17"
197756,1716,"2023-04-17"
197655,1346,"2023-04-17"
204449,1197,"2023-04-17"
197831,1107,"2023-04-17"
197667,1678,"2023-04-17"
96776,1401,"2023-04-17"
197591,1239,"2023-04-17"
197402,1106,"2023-04-17"
197559,1603,"2023-04-17"
28340,1717,"2023-04-17"
197547,1743,"2023-04-17"
197672,1679,"2023-04-17"
96697,1428,"2023-04-17"
125104,1148,"2023-04-17"
124700,1257,"2023-04-17"
114268,1323,"2023-04-17"
96713,1604,"2023-04-17"
27714,1779,"2023-04-17"
97236,1056,"2023-04-17"
197580,1529,"2023-04-17"
197593,1744,"2023-04-17"
197894,1780,"2023-04-17"
197665,1034,"2023-04-17"
198183,1718,"2023-04-17"
197763,1691,"2023-04-17"
124705,1719,"2023-04-17"
131507,1124,"2023-04-17"
124972,1057,"2023-04-17"
197810,1234,"2023-04-17"
96698,1852,"2023-04-17"
28617,1680,"2023-04-17"
124934,1800,"2023-04-17"
5729,1178,"2023-04-17"
185771,1160,"2023-04-17"
129164,1681,"2023-04-17"
125106,1272,"2023-04-17"
197870,1801,"2023-04-17"
239257,1720,"2023-04-17"
130100,1194,"2023-04-17"
197502,1325,"2023-04-17"
96756,1259,"2023-04-17"
97058,1191,"2023-04-17"
125001,1112,"2023-04-17"
197827,1125,"2023-04-17"
197571,1081,"2023-04-17"
98582,1745,"2023-04-17"
199941,1721,"2023-04-17"
124726,1746,"2023-04-17"
124875,1114,"2023-04-17"
197844,1132,"2023-04-17"
197451,1802,"2023-04-17"
197537,1605,"2023-04-17"
96761,1332,"2023-04-17"
125065,1747,"2023-04-17"
197552,1110,"2023-04-17"
197798,1748,"2023-04-17"
204400,1142,"2023-04-17"
190464,1803,"2023-04-17"
197817,1452,"2023-04-17"
197863,1749,"2023-04-17"
197429,1750,"2023-04-17"
197405,1751,"2023-04-17"
28229,1015,"2023-04-17"
123562,1155,"2023-04-17"
197515,1196,"2023-04-17"
2323,1201,"2023-04-17"
197675,1804,"2023-04-17"
214839,1814,"2023-04-17"
197769,1815,"2023-04-17"
39725,1752,"2023-04-17"
197652,1101,"2023-04-17"
197421,1153,"2023-04-17"
124877,1683,"2023-04-17"
185619,1310,"2023-04-17"
5392,1722,"2023-04-17"
197511,1816,"2023-04-17"
197581,1817,"2023-04-17"
197842,1794,"2023-04-17"
125067,1753,"2023-04-17"
23712,1209,"2023-04-17"
197572,1684,"2023-04-17"
197586,1617,"2023-04-17"
124780,1019,"2023-04-17"
197606,1754,"2023-04-17"
28619,1841,"2023-04-17"
124713,1144,"2023-04-17"
28615,1069,"2023-04-17"
197489,1285,"2023-04-17"
124884,1156,"2023-04-17"
124739,1795,"2023-04-17"
185341,1061,"2023-04-17"
125237,1818,"2023-04-17"
96933,1755,"2023-04-17"
197495,1390,"2023-04-17"
197779,1480,"2023-04-17"
197501,1351,"2023-04-17"
38420,1206,"2023-04-17"
124812,1843,"2023-04-17"
183338,1319,"2023-04-17"
239258,1844,"2023-04-17"
197595,1562,"2023-04-17"
96899,1103,"2023-04-17"
124985,1453,"2023-04-17"
1992,1497,"2023-04-17"
197646,1501,"2023-04-17"
96779,1504,"2023-04-17"
28266,1400,"2023-04-17"
197520,1432,"2023-04-17"
192635,1443,"2023-04-17"
96796,1018,"2023-04-17"
96812,1240,"2023-04-17"
96791,1578,"2023-04-17"
197441,1632,"2023-04-17"
28400,1586,"2023-04-17"
197541,1512,"2023-04-17"
197573,1091,"2023-04-17"
237320,1735,"2023-04-17"
96801,1207,"2023-04-17"
239973,1254,"2023-04-17"
197787,1525,"2023-04-17"
243912,1526,"2023-04-17"
197935,1692,"2023-04-17"
197566,1840,"2023-04-17"
197621,1337,"2023-04-17"
197719,1380,"2023-04-17"
