1470,470,185,252,919,631,"Parliamentarian",1
1469,469,176,263,919,631,"Parliamentarian",1
1468,468,167,274,919,631,"Parliamentarian",1
1467,467,141,304,919,631,"Parliamentarian",1
1466,466,134,316,919,631,"Parliamentarian",1
1465,465,128,329,919,631,"Parliamentarian",1
1464,464,122,341,919,631,"Parliamentarian",1
1463,463,116,354,919,631,"Parliamentarian",1
1462,462,111,368,919,631,"Parliamentarian",1
1461,461,107,381,919,631,"Parliamentarian",1
1460,460,103,395,919,631,"Parliamentarian",1
1459,459,100,408,919,631,"Parliamentarian",1
1458,458,97,422,919,631,"Parliamentarian",1
1457,457,95,436,919,631,"Parliamentarian",1
1456,456,93,450,919,631,"Parliamentarian",1
1455,455,92,464,919,631,"Parliamentarian",1
1454,454,92,478,919,631,"Parliamentarian",1
1453,453,92,493,919,631,"Parliamentarian",1
1452,452,92,507,919,631,"Parliamentarian",1
1451,451,93,521,919,631,"Parliamentarian",1
1450,450,98,570,919,631,"Parliamentarian",1
1449,449,101,584,919,631,"Parliamentarian",1
1372,372,126,564,919,631,"Parliamentarian",1
1371,371,129,578,919,631,"Parliamentarian",1
1370,370,133,591,919,631,"Parliamentarian",1
1369,369,137,605,919,631,"Parliamentarian",1
1298,298,156,557,919,631,"Council",1
1297,297,159,571,919,631,"Council",1
1296,296,163,585,919,631,"Council",1
1295,295,167,598,919,631,"Council",1
1294,294,172,611,919,631,"Council",1
1293,293,178,624,919,631,"Council",1
1229,229,186,552,919,631,"Council",1
1228,228,190,566,919,631,"Council",1
1227,227,194,579,919,631,"Council",1
1226,226,199,593,919,631,"Council",1
1225,225,204,606,919,631,"Council",1
1224,224,210,618,919,631,"Council",1
1171,171,218,546,919,631,"Council",1
1170,170,221,560,919,631,"Council",1
1169,169,225,573,919,631,"Council",1
1168,168,230,586,919,631,"Council",1
1167,167,236,599,919,631,"Council",1
1122,122,248,540,919,631,"Council",1
1121,121,252,553,919,631,"Council",1
1120,120,256,567,919,631,"Council",1
1119,119,262,580,919,631,"Council",1
1079,79,279,534,919,631,"Council",1
1078,78,284,547,919,631,"Council",1
1077,77,289,560,919,631,"Council",1
1076,76,295,573,919,631,"Council",1
1047,47,308,528,919,631,"Council",1
1046,46,312,542,919,631,"Council",1
1045,45,317,555,919,631,"Council",1
1024,24,337,521,919,631,"Council",1
1023,23,340,535,919,631,"Council",1
1002,2,366,515,919,631,"Council",1
1001,1,370,528,919,631,"Council",1
1401,401,336,185,919,631,"Parliamentarian",1
1400,400,323,190,919,631,"Parliamentarian",1
1399,399,311,196,919,631,"Parliamentarian",1
1398,398,298,203,919,631,"Parliamentarian",1
1397,397,286,210,919,631,"Parliamentarian",1
1396,396,274,217,919,631,"Parliamentarian",1
1395,395,263,225,919,631,"Parliamentarian",1
1394,394,251,234,919,631,"Parliamentarian",1
1393,393,240,243,919,631,"Parliamentarian",1
1392,392,230,252,919,631,"Parliamentarian",1
1391,391,220,262,919,631,"Parliamentarian",1
1390,390,210,272,919,631,"Parliamentarian",1
1389,389,201,283,919,631,"Parliamentarian",1
1388,388,192,294,919,631,"Parliamentarian",1
1387,387,165,325,919,631,"Parliamentarian",1
1386,386,159,337,919,631,"Parliamentarian",1
1385,385,153,350,919,631,"Parliamentarian",1
1384,384,147,363,919,631,"Parliamentarian",1
1383,383,142,376,919,631,"Parliamentarian",1
1382,382,138,390,919,631,"Parliamentarian",1
1381,381,134,403,919,631,"Parliamentarian",1
1380,380,130,417,919,631,"Parliamentarian",1
1379,379,128,430,919,631,"Parliamentarian",1
1378,378,125,444,919,631,"Parliamentarian",1
1377,377,124,458,919,631,"Parliamentarian",1
1376,376,123,472,919,631,"Parliamentarian",1
1375,375,122,486,919,631,"Parliamentarian",1
1374,374,123,500,919,631,"Parliamentarian",1
1373,373,123,515,919,631,"Parliamentarian",1
1324,324,343,216,919,631,"Parliamentarian",1
1323,323,330,222,919,631,"Parliamentarian",1
1322,322,318,228,919,631,"Parliamentarian",1
1321,321,306,235,919,631,"Parliamentarian",1
1320,320,294,242,919,631,"Parliamentarian",1
1319,319,282,250,919,631,"Parliamentarian",1
1318,318,271,259,919,631,"Parliamentarian",1
1317,317,260,268,919,631,"Parliamentarian",1
1316,316,249,277,919,631,"Parliamentarian",1
1315,315,239,287,919,631,"Parliamentarian",1
1314,314,230,297,919,631,"Parliamentarian",1
1313,313,221,308,919,631,"Parliamentarian",1
1312,312,193,337,919,631,"Parliamentarian",1
1311,311,186,349,919,631,"Parliamentarian",1
1310,310,180,362,919,631,"Parliamentarian",1
1309,309,175,375,919,631,"Parliamentarian",1
1308,308,170,388,919,631,"Parliamentarian",1
1307,307,166,402,919,631,"Parliamentarian",1
1306,306,162,415,919,631,"Parliamentarian",1
1305,305,159,429,919,631,"Parliamentarian",1
1304,304,157,443,919,631,"Parliamentarian",1
1303,303,155,457,919,631,"Parliamentarian",1
1302,302,154,471,919,631,"Parliamentarian",1
1301,301,154,485,919,631,"Parliamentarian",1
